"id","date","koguchi_apply","koguchi_number","koguchi_payment_amount","sogo_apply","sogo_number","sogo_payment_amount","jukyo_apply","jukyo_number","jukyo_payment_amount","year","month","koguchi_number_19Jan","sogo_number_19Jan","jukyo_number_19Jan","koguchi_number_base19Jan","sogo_number_base19Jan","jukyo_number_base19Jan","prefec_kanji","prefec"
47,"2020-08-01",3763,3787,740970,4111,4254,2827917,214,202,62422.52,2020,8,14,1,19,270.5,4254,10.631578947368421,"沖縄","Okinawa"
47,"2020-09-01",2742,2793,544210,3374,3430,2636979,210,176,62242.73,2020,9,14,1,19,199.5,3430,9.263157894736842,"沖縄","Okinawa"
47,"2020-10-01",2126,2197,428570,2719,2716,2556854,180,177,65997.11,2020,10,14,1,19,156.92857142857142,2716,9.31578947368421,"沖縄","Okinawa"
47,"2020-11-01",1108,1099,214570,1171,1256,1204680,149,141,60033.85,2020,11,14,1,19,78.5,1256,7.421052631578948,"沖縄","Okinawa"
47,"2020-12-01",1136,1173,229180,1295,1292,1402724,131,117,62683.52,2020,12,14,1,19,83.78571428571429,1292,6.157894736842105,"沖縄","Okinawa"
47,"2021-01-01",979,932,180790,1082,1076,1133540,146,98,50450.7,2021,1,14,1,19,66.57142857142857,1076,5.157894736842105,"沖縄","Okinawa"
47,"2021-02-01",1706,1689,327080,1911,1804,1725011,205,171,51019,2021,2,14,1,19,120.64285714285714,1804,9,"沖縄","Okinawa"
47,"2021-03-01",2213,2165,422010,6653,5433,4239605,224,187,57061.349,2021,3,14,1,19,154.64285714285714,5433,9.842105263157896,"沖縄","Okinawa"
47,"2021-04-01",2271,2305,450330,5388,6189,6049330,148,156,59143,2021,4,14,1,19,164.64285714285714,6189,8.210526315789474,"沖縄","Okinawa"
47,"2021-05-01",1447,1449,283550,2685,2941,2043392,131,118,48891.5,2021,5,14,1,19,103.5,2941,6.2105263157894735,"沖縄","Okinawa"
99,"2019-01-01",NA,457,33046,NA,21,8658,381,346,56383,2019,1,457,21,346,1,1,1,"全国","zenkoku"
99,"2019-02-01",NA,450,33761,NA,22,8103,387,377,55327,2019,2,457,21,346,0.9846827133479212,1.0476190476190477,1.0895953757225434,"全国","zenkoku"
99,"2019-03-01",NA,689,50910,NA,24,7043,377,343,57090,2019,3,457,21,346,1.5076586433260395,1.1428571428571428,0.9913294797687862,"全国","zenkoku"
99,"2019-04-01",NA,557,42699,NA,26,9486,NA,NA,NA,2019,4,457,21,346,1.2188183807439825,1.2380952380952381,NA,"全国","zenkoku"
99,"2019-05-01",NA,607,42959,NA,25,8099,NA,NA,NA,2019,5,457,21,346,1.3282275711159737,1.1904761904761905,NA,"全国","zenkoku"
99,"2019-06-01",NA,471,34140,NA,23,7875,NA,NA,NA,2019,6,457,21,346,1.0306345733041575,1.0952380952380953,NA,"全国","zenkoku"
99,"2019-07-01",NA,678,51143,NA,31,10619,NA,NA,NA,2019,7,457,21,346,1.4835886214442013,1.4761904761904763,NA,"全国","zenkoku"
99,"2019-08-01",NA,422,31568,NA,34,11102,NA,NA,NA,2019,8,457,21,346,0.9234135667396062,1.619047619047619,NA,"全国","zenkoku"
99,"2019-09-01",NA,578,42562,NA,27,11606,NA,NA,NA,2019,9,457,21,346,1.2647702407002188,1.2857142857142858,NA,"全国","zenkoku"
99,"2019-10-01",NA,491,37730,NA,23,8477,NA,NA,NA,2019,10,457,21,346,1.074398249452954,1.0952380952380953,NA,"全国","zenkoku"
99,"2019-11-01",NA,663,56586,NA,27,10224,NA,NA,NA,2019,11,457,21,346,1.450765864332604,1.2857142857142858,NA,"全国","zenkoku"
99,"2019-12-01",NA,535,46929,NA,32,9794,NA,NA,NA,2019,12,457,21,346,1.1706783369803064,1.5238095238095237,NA,"全国","zenkoku"
99,"2020-01-01",NA,421,31331,NA,19,7304,NA,NA,NA,2020,1,457,21,346,0.9212253829321663,0.9047619047619048,NA,"全国","zenkoku"
99,"2020-04-01",164316,127972,21751718,10006,3674,1953878,9655,3403,94672.334,2020,4,457,21,346,280.02625820568926,174.95238095238096,9.835260115606937,"全国","zenkoku"
99,"2020-05-01",205306,185005,32992465,58323,37229,19651483,44613,27035,957617.029,2020,5,457,21,346,404.8249452954048,1772.8095238095239,78.13583815028902,"全国","zenkoku"
99,"2020-06-01",170194,194195,35938551,91680,85191,44449107,31296,34936,3361655.179,2020,6,457,21,346,424.9343544857768,4056.714285714286,100.97109826589596,"全国","zenkoku"
99,"2020-07-01",140052,145309,27551238,123833,115808,62233720,14377,20299,4022793.235,2020,7,457,21,346,317.9628008752735,5514.666666666667,58.66763005780347,"全国","zenkoku"
99,"2020-08-01",89804,93827,17903231,63050,79414,60530799,9612,10556,3344389.369,2020,8,457,21,346,205.31072210065645,3781.6190476190477,30.508670520231213,"全国","zenkoku"
99,"2020-09-01",65164,67375,12872866,75777,65966,60123179,7464,7753,3220478.912,2020,9,457,21,346,147.4288840262582,3141.2380952380954,22.40751445086705,"全国","zenkoku"
99,"2020-10-01",57869,63509,12117740,59628,75611,74667436,5927,6287,3097578.603,2020,10,457,21,346,138.96936542669584,3600.5238095238096,18.170520231213874,"全国","zenkoku"
99,"2020-11-01",30515,29784,5669934,27524,30051,32890094,4802,4639,2573178.402,2020,11,457,21,346,65.17286652078775,1431,13.407514450867051,"全国","zenkoku"
99,"2020-12-01",34080,34211,6515989,31447,29416,34365985,4444,4351,2672010.884,2020,12,457,21,346,74.85995623632385,1400.7619047619048,12.57514450867052,"全国","zenkoku"
99,"2021-01-01",39056,35221,6693781,31302,30484,28897045,4721,3803,2504762.009,2021,1,457,21,346,77.07002188183807,1451.6190476190477,10.991329479768787,"全国","zenkoku"
99,"2021-02-01",61862,53891,10275720,77347,37643,29873046,7556,5131,2252883.158,2021,2,457,21,346,117.92341356673961,1792.5238095238096,14.829479768786127,"全国","zenkoku"
99,"2021-03-01",78397,70172,13441334,250344,162103,96669662,8456,6750,2518393.433,2021,3,457,21,346,153.5492341356674,7719.190476190476,19.508670520231213,"全国","zenkoku"
99,"2021-04-01",66432,76352,14706746,136785,224358,133398217,5074,4811,2416808.61,2021,4,457,21,346,167.07221006564552,10683.714285714286,13.904624277456648,"全国","zenkoku"
99,"2021-05-01",44756,43589,8384798,60611,72772,51779150,6871,4180,2016212.092,2021,5,457,21,346,95.38074398249454,3465.3333333333335,12.080924855491329,"全国","zenkoku"
